# m1_detect	m2_detect	luminosity_dustance	cos_theta_jn	s1z	s2z
3.667347300000000132e+01 3.465973699999999980e+01 8.235072800000000370e+02 7.761504687408616876e-01 -2.973350265900500111e-01 4.047433129053548129e-01
4.077987300000000204e+01 3.718479899999999816e+01 9.857408400000000483e+02 7.197592029450547990e-01 4.490853271517895040e-01 -6.813429239188459330e-02
3.991475700000000160e+01 3.230548900000000145e+01 8.848338300000000345e+02 7.774251303098990151e-01 -3.572662802822605954e-01 6.420568589096741219e-01
4.049260300000000257e+01 3.686368199999999717e+01 1.383272400000000061e+03 -9.748257192114869740e-01 2.826015661335924412e-01 1.192397105095164556e-01
3.782447100000000262e+01 3.621258900000000125e+01 6.285845400000000609e+02 5.387583060594990370e-01 4.567035926489051295e-02 1.764293651070705793e-01
4.105353199999999703e+01 3.809875499999999704e+01 1.066801300000000083e+03 7.316921644182050599e-01 1.423887590238226974e-01 2.882831527807517280e-01
3.918654599999999988e+01 3.334440200000000232e+01 5.753392499999999927e+02 -4.363473948610663983e-02 -2.643173412324515414e-01 5.054066812931955477e-01
3.889387500000000131e+01 3.418828599999999796e+01 8.186735700000000406e+02 7.107466471382597462e-01 -7.323371441778922519e-02 1.950117933927896785e-01
4.701250799999999685e+01 3.236475800000000191e+01 9.934138600000002270e+02 9.278185460615450131e-01 2.863705945542835418e-01 1.734248324785984396e-01
4.654915600000000353e+01 3.071657199999999222e+01 1.305615199999999959e+03 9.593859685175073482e-01 3.325858084708028795e-01 -8.270734765351964168e-02
3.851890900000000073e+01 3.773023200000000088e+01 1.247125600000000077e+03 8.607251440594585468e-01 2.138910011780156550e-01 1.256882428328434109e-01
3.972440000000000282e+01 3.229485700000000037e+01 9.308400299999999561e+02 8.171223766775100872e-01 -1.301334105172965439e-01 3.706519989832237072e-01
3.772248799999999846e+01 3.443686300000000244e+01 6.937575500000000375e+02 9.588323657205728434e-01 7.439679660427017671e-02 1.666412230952759865e-01
3.988087500000000318e+01 3.293166000000000082e+01 1.024367199999999912e+03 8.957876152046240215e-01 1.422699720105232990e-01 3.541797430263231988e-02
3.591334499999999963e+01 3.566484099999999557e+01 1.082720100000000002e+03 9.721172997434683882e-01 2.609999042507859038e-02 5.213224429487862965e-02
3.911852300000000326e+01 3.537406500000000165e+01 9.321708200000000488e+02 6.594488770101359920e-01 -8.942013571313851827e-02 3.935330608023628884e-01
4.098417299999999841e+01 3.277329300000000245e+01 6.144562100000000555e+02 6.893621594180119327e-01 -1.771967566383617354e-01 4.290384613918649670e-01
3.971285600000000215e+01 3.511958299999999866e+01 5.274838499999999613e+02 4.722101315328062210e-01 5.472265301364588608e-02 2.459659709549688045e-01
4.170853799999999723e+01 3.435065800000000280e+01 3.384987199999999916e+02 6.490588609087713685e-03 4.464426482390482787e-01 -1.510439867976109407e-01
4.035559800000000052e+01 3.314797199999999577e+01 1.018792500000000018e+03 9.110508909089717333e-01 5.201126857736020070e-02 1.483645830861267390e-01
4.238604000000000127e+01 2.722450600000000165e+01 1.023849900000000048e+03 9.107301872743255311e-01 -1.674498556620192535e-01 1.926055700672824889e-01
3.833663200000000160e+01 3.585288200000000103e+01 8.601988599999998542e+02 6.240378328931217577e-01 1.546318304382185080e-02 2.251026155852190458e-01
4.051749000000000223e+01 3.515794000000000352e+01 1.160301099999999906e+03 -7.186988421710938102e-01 -2.645632628966343436e-01 7.064741900527444773e-01
3.864632000000000289e+01 3.257198000000000349e+01 5.255401500000000397e+02 3.053647677982083142e-01 6.867965245555960295e-03 -1.019545497387137033e-02
3.593891500000000150e+01 3.559423400000000015e+01 9.988170699999999442e+02 9.529655492372371972e-01 1.902459608773539868e-01 -8.649018952495521328e-02
3.869725400000000093e+01 3.573133099999999729e+01 9.867589000000000397e+02 8.728290093737884892e-01 1.633877936543166598e-01 1.115077984835976810e-01
3.660467500000000030e+01 3.639022400000000346e+01 7.270615500000000111e+02 6.011075469220229506e-01 7.025499709561681960e-02 1.660224355579137390e-01
3.804598200000000219e+01 3.614096500000000134e+01 9.039015900000000556e+02 -5.924861871160634896e-01 -1.433063432890372135e-01 3.739396490830104169e-01
4.007021699999999953e+01 3.594866900000000243e+01 8.975372099999999591e+02 7.381051444334454370e-01 9.608843821140827801e-02 1.879036407552039378e-01
3.746523700000000190e+01 3.663380099999999828e+01 1.085887300000000096e+03 -7.675341530495082276e-01 6.149300204143679505e-01 -4.359031280501335925e-01
3.879157599999999917e+01 3.557408099999999962e+01 9.577921199999999544e+02 8.622524210014964607e-01 3.699436841531513198e-01 -1.053356173641907950e-01
4.229268299999999670e+01 3.402655399999999730e+01 1.085549700000000030e+03 9.609410863425458249e-01 3.259209531615452349e-01 9.057724185268900552e-03
4.096052199999999743e+01 3.238814500000000152e+01 7.053260900000000220e+02 5.835457969715129867e-01 -3.493572984400606929e-01 6.597535223453905306e-01
4.536290000000000333e+01 3.078582799999999864e+01 1.098990800000000036e+03 8.291309681236201934e-01 4.299323945753364962e-01 -3.378875852325864959e-01
3.934529899999999714e+01 3.318173200000000378e+01 1.067986599999999953e+03 9.979619840542434117e-01 -2.023159549066663038e-02 2.379730770419961616e-01
3.757781200000000155e+01 3.604330800000000323e+01 1.107250299999999925e+03 9.357602815240891880e-01 3.500269165840703273e-02 2.585930414533004762e-01
4.322605500000000234e+01 3.333816500000000360e+01 9.554457400000000007e+02 9.194403250715270648e-01 3.200879312421688883e-01 -6.078822797404419970e-02
3.741591600000000284e+01 3.706520799999999838e+01 9.603804500000002236e+02 7.826236207616732443e-01 -5.618845192148289730e-02 3.780389996773298456e-01
3.989228099999999699e+01 3.780471399999999704e+01 1.057896400000000085e+03 8.564032283048241823e-01 2.781564888778241262e-01 1.525246743504689306e-01
3.934219399999999922e+01 3.629440300000000263e+01 9.056750599999999167e+02 5.782329598298010520e-01 2.712492765980264453e-01 2.102519096655010994e-02
4.462075000000000102e+01 3.002317000000000036e+01 9.437140500000000429e+02 7.846676496727248429e-01 1.955713597770796786e-01 -7.735829744043676293e-02
3.829796600000000240e+01 3.601272199999999657e+01 1.113479800000000068e+03 9.078534727907284774e-01 -7.804778645453025465e-02 3.720902808033061393e-01
4.132724400000000031e+01 3.164691200000000038e+01 9.122239600000000337e+02 7.491029011903653778e-01 8.399786730628507059e-02 5.822541121359991328e-02
3.959236099999999681e+01 3.022396900000000031e+01 1.156824200000000019e+03 9.878558699223405348e-01 -1.938228176873172670e-01 2.000822358746787433e-01
4.189346700000000112e+01 3.374039099999999536e+01 9.762370499999999538e+02 8.546583427519331977e-01 2.202892489454859326e-01 1.223432026405302520e-01
3.937104800000000182e+01 3.886261400000000066e+01 1.249739600000000110e+03 9.598938673896613150e-01 5.484249945414787497e-01 -5.215147565449266415e-02
3.760243599999999731e+01 3.551231400000000349e+01 8.079760999999998603e+02 6.754737328477934399e-01 2.154607108785862590e-01 1.638548105183313189e-02
3.914932999999999907e+01 3.707558800000000332e+01 1.056214899999999943e+03 8.489081504518727339e-01 -1.718507510551958717e-01 5.627073336302496065e-01
3.795463199999999659e+01 3.495275099999999924e+01 9.580199000000000069e+02 8.457577396252010660e-01 -1.375651674253519858e-03 1.522483650098560015e-01
4.393574499999999716e+01 3.572293900000000377e+01 1.362533300000000054e+03 -9.197725061135851865e-01 3.352809004682321681e-01 1.424957154836353768e-01
3.927782100000000298e+01 3.188749899999999826e+01 7.958456300000000283e+02 7.798403817068793042e-01 -4.621656263907233247e-02 7.909538636629837027e-02
3.978138700000000227e+01 3.232334099999999921e+01 7.183563199999999824e+02 7.581657782631985310e-01 1.583153407694951609e-01 -1.203249302418591266e-01
3.834722500000000167e+01 3.387009000000000469e+01 4.935938800000000128e+02 3.988805115053893902e-01 -2.944630530223403264e-01 5.560923334564059628e-01
3.847600599999999815e+01 3.655510300000000257e+01 7.570102399999999534e+02 6.880800915431756204e-01 2.771926964696821982e-01 3.700431692104696330e-02
3.708464800000000139e+01 3.564597299999999791e+01 9.635207100000000082e+02 8.417868498916361020e-01 1.134741776292060023e-03 1.282328132850175384e-01
3.758923699999999712e+01 3.536919400000000024e+01 7.357493599999999105e+02 7.161762445583410575e-01 4.380485330144919809e-01 -3.751544155551780890e-01
4.208883300000000105e+01 3.402817899999999440e+01 8.608009599999998045e+02 -5.834077058538650329e-01 3.364380034102361638e-01 -6.474641842376055445e-02
3.844323700000000343e+01 3.315419800000000095e+01 7.732744900000000143e+02 7.387194352677307618e-01 1.379135637627741384e-01 -5.094607735784563440e-02
4.287588099999999969e+01 3.092454100000000139e+01 9.242159699999999702e+02 9.602204818507645845e-01 1.559654099687591937e-02 2.257306765839544871e-01
3.823363899999999660e+01 3.623576400000000319e+01 9.572444900000000416e+02 8.417536018326222669e-01 1.981870738506600216e-04 3.067652603872574324e-01
3.985071599999999847e+01 3.518018699999999654e+01 9.656416199999997616e+02 8.141602237828869937e-01 1.067397619173417016e-02 2.779034684964816204e-01
4.115074899999999758e+01 3.426264199999999960e+01 7.982670500000000402e+02 5.566923700262171870e-01 3.164484882785564834e-02 2.853389630557439105e-01
3.854711900000000213e+01 3.775447100000000233e+01 1.352624399999999923e+03 -9.743615672616724455e-01 4.827023491471271049e-02 2.858752848947015979e-01
4.154977399999999932e+01 3.017474000000000700e+01 7.709866899999999532e+02 8.428560410192128538e-01 3.018403981173186645e-01 -3.907061217686664256e-01
4.178109700000000259e+01 3.251567100000000465e+01 1.005919999999999959e+03 9.095761492325707964e-01 1.781426901459446654e-01 -1.136380387484752993e-02
4.032873899999999878e+01 3.645066099999999665e+01 4.407403800000000160e+02 2.500992379311561820e-01 1.885551331797255259e-01 1.899747050081608546e-01
3.675016399999999805e+01 3.518509699999999896e+01 7.362620600000000195e+02 6.021775700371804207e-01 4.197751112271846941e-02 7.304224843797130218e-02
3.713544799999999668e+01 3.499883700000000175e+01 7.033916799999999512e+02 8.068578995122144271e-01 4.314996441812218864e-01 -2.919849814582392011e-01
3.713219099999999884e+01 3.381809200000000004e+01 8.042719800000000987e+02 5.997330167564144388e-01 -8.249612389106830007e-03 7.068094040907527131e-02
3.960876100000000122e+01 2.963908400000000753e+01 7.869178900000000567e+02 8.073703563413497930e-01 -6.518633505317693588e-01 8.799266310482424247e-01
3.976213099999999656e+01 3.495005399999999440e+01 9.897056900000000041e+02 8.384337811529378737e-01 -5.649843442086806278e-02 4.097582043817143971e-01
4.243674099999999783e+01 3.276098599999999550e+01 1.089258499999999913e+03 9.168580116960930448e-01 1.847738935861260867e-01 1.216826245497971970e-01
3.758923699999999712e+01 3.536919400000000024e+01 7.407219199999999546e+02 6.184466924607814331e-01 4.380485330144919809e-01 -3.751544155551780890e-01
4.048109099999999927e+01 3.369467499999999660e+01 9.248461600000000544e+02 8.055122490141907177e-01 1.317201239375613286e-01 4.637404447726046347e-02
3.894218399999999747e+01 3.719907800000000009e+01 4.743862399999999866e+02 2.993905811717016419e-01 3.027989562025487080e-01 6.136086628942162557e-02
4.220008899999999841e+01 3.103472299999999962e+01 9.932959600000000364e+02 8.490052074158507267e-01 -2.262360175427179376e-01 4.932689111873713728e-01
3.946503100000000330e+01 3.406603599999999687e+01 1.034382000000000062e+03 7.459855897937045510e-01 -1.753485297000663412e-01 5.029592800931864671e-01
3.963029099999999971e+01 3.266653099999999910e+01 8.028188000000000102e+02 5.766930564177357166e-01 6.299281271175045938e-02 1.080260015857376354e-01
3.907663699999999807e+01 3.458552600000000155e+01 8.155153799999999364e+02 6.662759203743447989e-01 -2.485931282070595050e-01 4.990824050927417099e-01
3.664855599999999924e+01 3.533171500000000265e+01 6.982443900000000667e+02 5.837720659349651120e-01 3.520341644412405269e-01 -2.810830643571844978e-01
3.835741399999999857e+01 3.508890900000000101e+01 9.517323099999999840e+02 8.824623240902026433e-01 -4.328036349875147987e-02 2.436051227959580567e-01
4.216280700000000081e+01 3.380539300000000225e+01 9.951775300000000470e+02 8.089619954972931959e-01 3.961016329512283968e-02 3.249405375210823732e-01
3.962704800000000205e+01 3.129931399999999897e+01 9.576344299999999521e+02 9.172258700382054375e-01 -1.266520104997179985e-01 2.075390984831378127e-01
3.796182300000000254e+01 3.463646299999999911e+01 8.704162699999999404e+02 6.856146724896158284e-01 2.150072313675620017e-01 -1.572501999873058831e-01
3.789971899999999749e+01 3.695053500000000213e+01 6.054875799999999799e+02 6.937146599314917284e-01 7.636150156487299650e-04 2.659163191353401956e-01
3.744967700000000121e+01 3.470397200000000026e+01 6.843061400000000276e+02 5.479236843765395992e-01 2.515761245773104338e-01 -1.071979631477107259e-01
3.778458799999999940e+01 3.754604299999999739e+01 4.257749200000000087e+02 3.878331682725655316e-01 4.309579432339761262e-01 -1.729903352415046447e-01
3.859338400000000036e+01 3.500638599999999911e+01 8.372398699999999963e+02 7.350237063132875059e-01 -4.718531971006821590e-02 3.905242433451193151e-01
4.044280599999999737e+01 3.641128199999999993e+01 1.424384800000000041e+03 9.444894196812775311e-01 2.308056359638732957e-01 1.422406524321416788e-01
3.961236999999999853e+01 3.441134999999999877e+01 7.065585999999999558e+02 8.930909401770026346e-01 4.445509605992954694e-02 1.489585919199487296e-01
3.758632699999999716e+01 3.523660999999999888e+01 5.418498599999999215e+02 4.444087944420033742e-01 -2.110068468399682040e-01 3.818357623298465620e-01
4.018452800000000025e+01 2.965370000000000061e+01 1.003097800000000007e+03 9.931511595324149511e-01 -2.151705823698005504e-01 2.382356912466984944e-01
4.019518300000000011e+01 3.645145000000000124e+01 1.092968800000000101e+03 7.947854716701445721e-01 1.343819119656285421e-01 2.240351253369340656e-01
3.906672700000000020e+01 3.641878899999999675e+01 1.086366199999999935e+03 8.018881976488052565e-01 4.599272938818482204e-01 -2.209404339826136487e-01
4.214918500000000279e+01 3.402085100000000040e+01 1.120168899999999894e+03 9.214612402650467216e-01 1.461161725246161447e-01 1.934285581722358649e-01
4.353405399999999759e+01 3.574969099999999855e+01 8.447047700000000532e+02 8.596240798268974803e-01 1.242092072112259554e-01 3.176559579383660958e-01
3.941496699999999720e+01 3.279717600000000033e+01 6.312962899999999991e+02 5.121531205223406324e-01 -2.115022360378321364e-01 4.371657266157982225e-01
4.155093800000000215e+01 3.405827000000000027e+01 7.863610999999998512e+02 6.111991079667744575e-01 1.661682669472845375e-01 1.159157467661314778e-01
3.723265800000000070e+01 3.656943900000000269e+01 4.954867800000000102e+02 3.053385283778162762e-01 1.836483092597880964e-02 2.922057942850503909e-01
3.757663699999999807e+01 3.491685900000000231e+01 3.494224700000000325e+02 -1.580585402622442306e-02 1.122343301399716803e-01 3.059383234275251176e-02
3.789172700000000304e+01 3.714241400000000226e+01 1.012592899999999986e+03 7.959433693978692492e-01 3.914122117604028062e-01 -7.498072460177968024e-02
3.872084799999999660e+01 3.748273100000000113e+01 6.335238699999999881e+02 6.664166068221926142e-01 7.199948593609934999e-01 -3.596510442308908928e-01
3.864938000000000073e+01 3.635231000000000279e+01 1.061687400000000025e+03 8.783342939684113393e-01 2.351858459147389557e-01 8.443811153731636820e-02
3.867353099999999699e+01 3.561955300000000335e+01 9.818457100000000537e+02 7.945088385119697394e-01 6.069045425858442533e-01 -3.801135068388822313e-01
3.785977900000000318e+01 3.284127000000000152e+01 5.908666599999999107e+02 5.442480054342803131e-01 -1.960025512294075456e-01 2.916649955571165020e-01
3.863877500000000254e+01 3.519445400000000035e+01 8.391792100000000119e+02 6.640738752502443054e-01 9.081725323767759692e-03 1.415172740767746407e-01
4.137534699999999788e+01 3.937566400000000044e+01 8.888094499999999698e+02 5.398371408662773208e-01 2.272981239274642629e-01 3.619415974944392156e-01
3.638388400000000189e+01 3.301345399999999586e+01 8.613650800000000345e+02 7.400082078420940901e-01 -3.169556913399658726e-01 2.861521144128923444e-01
3.981053500000000156e+01 3.591777800000000553e+01 7.393178200000000970e+02 4.960506989230786812e-01 -1.034067188988061978e-02 3.208105431744771030e-01
4.011006199999999922e+01 3.600978099999999671e+01 9.221602699999999686e+02 6.584335769299558550e-01 1.918988607303580007e-01 1.650647003788451306e-01
4.095070599999999672e+01 3.687548100000000062e+01 9.955280599999999822e+02 8.421270440691657200e-01 8.429918624996404763e-02 2.972595779764862778e-01
4.458791399999999783e+01 3.188303200000000004e+01 1.183103300000000218e+03 9.900008570454024159e-01 -1.741382932049713450e-01 6.956782146848063952e-01
4.218563799999999731e+01 3.535258499999999771e+01 1.173532500000000027e+03 -6.656458212471766389e-01 7.420795711256579670e-03 4.514383280613238902e-01
3.810099799999999703e+01 3.148989699999999203e+01 7.674919000000001006e+02 6.445576034532861653e-01 -5.396368427340180081e-03 -6.473460685212197030e-02
3.853310400000000158e+01 3.811908300000000338e+01 1.000798400000000015e+03 7.953899485670503644e-01 1.959238608820695893e-01 1.821819635221700873e-01
3.989378399999999658e+01 3.718504699999999730e+01 1.162406600000000026e+03 9.115057786748762547e-01 3.110728023217185223e-01 4.952206074637093697e-02
3.941453899999999777e+01 3.177126700000000170e+01 6.538479499999999689e+02 4.224674137875572000e-01 -4.790907339377084018e-01 5.622625658739319743e-01
3.684474199999999655e+01 3.526267599999999902e+01 6.612517500000000155e+02 5.398203968979435885e-01 4.031338832907302994e-01 -2.875181989316968334e-01
3.926048300000000069e+01 3.326162700000000427e+01 6.765587900000000445e+02 5.709645087178035761e-01 -3.472597845405190342e-01 6.598462790505494890e-01
3.780824700000000149e+01 3.582731600000000327e+01 8.667228900000000067e+02 -7.107299641261002332e-01 -4.794400601437250053e-02 2.825468934141532884e-01
4.387525200000000325e+01 3.303356899999999996e+01 1.372881900000000087e+03 9.291502444997218335e-01 9.846502645715973778e-02 2.985724710600580201e-01
4.064482100000000031e+01 3.467909199999999714e+01 7.272933199999999943e+02 8.367201937357930941e-01 4.427890284469393478e-01 -1.944627711452956709e-01
3.855909700000000129e+01 3.749448000000000292e+01 7.150579999999999927e+02 5.472506362047516726e-01 2.786267971319900116e-01 7.712173363013594130e-02
3.929963300000000004e+01 3.529047400000000323e+01 8.132329400000000987e+02 6.639736191724605607e-01 -2.790655531271096085e-02 3.000341129054563405e-01
3.838931300000000135e+01 3.611753499999999661e+01 1.026210499999999911e+03 9.531225515405916671e-01 4.924552946244074025e-01 -2.750317640227990523e-01
4.447891599999999812e+01 3.200039300000000253e+01 1.081626700000000028e+03 9.847342574675818083e-01 -1.128507003948040974e-02 3.451109130559831262e-01
3.898864700000000028e+01 3.668889599999999973e+01 7.945218200000000479e+02 4.397068883027686059e-01 2.892372666303466011e-01 -1.583879384455080114e-02
3.630711399999999855e+01 3.349126100000000150e+01 6.152043300000000272e+02 4.459171735258567471e-01 1.949937377952655135e-02 -6.044052480556872525e-02
3.750527999999999906e+01 3.504704300000000217e+01 8.362052599999999529e+02 5.596787234714578618e-01 2.114538333286517247e-01 -5.995090342695749697e-02
4.081566999999999723e+01 3.586045500000000175e+01 1.182859999999999900e+03 8.510683388341112598e-01 2.924694452513383267e-02 3.957226314440644988e-01
3.818336899999999901e+01 3.382679399999999958e+01 6.083626799999999548e+02 3.632948157109450182e-01 8.898994041807976874e-02 4.441886317257690009e-02
3.857385299999999972e+01 3.512963900000000450e+01 6.816756100000000060e+02 4.613218991285082393e-01 -2.370048779377879056e-01 4.730965936128799232e-01
3.812643800000000027e+01 3.517081100000000049e+01 5.464995800000000372e+02 4.001337222569943397e-01 7.754817931352524230e-02 7.167851468029028117e-02
3.932419600000000059e+01 3.392510200000000253e+01 6.989451099999999997e+02 4.006818302379855368e-01 -1.001339353606963273e-01 3.425122444313909997e-01
3.848046899999999937e+01 3.710533499999999663e+01 9.565537699999997585e+02 7.824466830809900797e-01 1.124000377416743690e-01 2.250139613541990435e-01
3.960164300000000281e+01 3.403376399999999791e+01 8.516294400000000451e+02 5.862142125476857979e-01 2.146965477033084824e-01 -1.647279235499455805e-02
3.871731199999999973e+01 3.657562300000000022e+01 8.676195099999999911e+02 7.109657538823499490e-01 4.803900402385912205e-01 -3.122986726832547855e-01
3.881798599999999766e+01 3.642645600000000172e+01 8.891269499999998516e+02 6.075515125866688404e-01 1.736388033570991918e-01 1.335564880407895116e-01
4.306707000000000107e+01 3.573427600000000126e+01 9.829622500000000400e+02 7.152378095231164412e-01 -2.117417993563832090e-01 6.715722686766802951e-01
3.954554399999999958e+01 3.465613199999999949e+01 1.159664999999999964e+03 6.523610822261777242e-01 2.376172971491532504e-01 -5.105393814744720211e-03
4.040621199999999646e+01 3.450323499999999655e+01 6.430647400000000289e+02 7.066540714266484891e-01 4.545397081244528237e-01 -2.119650054081402557e-01
4.091072800000000598e+01 3.642538100000000156e+01 1.176135600000000068e+03 8.122104368072667890e-01 3.868298966451915177e-01 -2.852045726858101413e-02
4.430612200000000200e+01 3.294159299999999746e+01 7.341490199999999504e+02 8.564572627234746660e-01 2.895660143100582395e-01 8.065988948790699933e-04
4.154287300000000016e+01 3.529641699999999815e+01 1.052426300000000083e+03 8.458883375709085328e-01 1.451257723935559137e-02 4.040178495160972050e-01
3.919162000000000035e+01 3.238229400000000169e+01 6.864387100000000146e+02 7.403354667842448888e-01 -2.009353290490620836e-01 3.669623190323844097e-01
4.062701799999999963e+01 3.410198199999999957e+01 1.053482500000000073e+03 8.595595874507626633e-01 2.602432209846475830e-01 -6.181566142227599156e-04
3.963620800000000344e+01 3.523720200000000347e+01 1.040966400000000021e+03 8.621626526493307852e-01 -1.455812272472673148e-02 3.284560247034691849e-01
4.240564000000000533e+01 3.332705299999999937e+01 1.026703299999999899e+03 8.252184335461069109e-01 -7.953787008500826095e-02 5.198622329731457103e-01
4.211689000000000505e+01 3.368973499999999888e+01 1.150133800000000065e+03 9.916682098286930813e-01 1.705372438167621629e-01 1.990272994749818503e-01
3.892724599999999668e+01 3.735705899999999957e+01 1.177247200000000021e+03 8.173385518235228853e-01 -2.196331801134478456e-01 5.833307572253768614e-01
3.584024799999999544e+01 3.270905700000000138e+01 6.947494199999999864e+02 5.850241689927965227e-01 -2.783944387204199122e-01 1.382530459997000638e-01
3.839742700000000042e+01 3.643361999999999767e+01 1.062317399999999907e+03 9.041410277354707814e-01 -2.151343527587498000e-02 2.985417542611846775e-01
4.220196899999999829e+01 3.312337500000000290e+01 1.035907799999999952e+03 8.084130231250431509e-01 7.971804181589876859e-02 2.200021855058921227e-01
4.095486500000000518e+01 3.480640400000000056e+01 1.184594900000000052e+03 9.458199532916766739e-01 4.364990129200980173e-01 -1.676797375619616393e-01
3.773861300000000085e+01 3.705681599999999776e+01 6.152982299999999896e+02 4.865419563785217116e-01 2.768053325181542013e-01 -1.120442258926700012e-02
4.210674999999999812e+01 3.487918100000000265e+01 8.711561400000000503e+02 8.665228530886076586e-01 5.496906182302643273e-01 -2.624349258200463497e-01
4.004768800000000084e+01 3.556266800000000217e+01 1.057535499999999956e+03 7.623031643971783788e-01 1.677989689758759839e-01 1.705750413247053288e-01
4.078121900000000011e+01 3.491951799999999650e+01 8.744810899999999947e+02 7.776815118685704853e-01 -1.525783423637369933e-03 4.421279109024007226e-01
3.939380300000000545e+01 3.756590700000000282e+01 6.298092000000000326e+02 3.888320006665846873e-01 9.080555340032089862e-02 3.205327843711457958e-01
3.922854600000000147e+01 3.619901999999999731e+01 1.008218200000000024e+03 9.663542759331216203e-01 -4.126667856675961255e-01 7.555685024032628982e-01
3.724118399999999696e+01 3.706397199999999970e+01 8.309445899999999483e+02 5.680582607877106005e-01 3.951165664930745280e-01 -2.232664581944800719e-01
4.210949300000000051e+01 3.817631099999999833e+01 8.047940199999999322e+02 8.191352255089234813e-01 1.904103740855045135e-01 2.980477361334014641e-01
4.321910499999999900e+01 3.466836500000000143e+01 6.911896600000000035e+02 5.589328050486792598e-01 2.649220365125997123e-01 1.282935035063450802e-01
3.683064300000000202e+01 3.526847500000000224e+01 8.047926700000000437e+02 7.422011478379327842e-01 -2.790320155676508929e-01 4.634590544391481992e-01
3.757791100000000029e+01 3.682852900000000318e+01 1.004357399999999984e+03 8.875849009736023199e-01 2.530868174681116245e-01 6.606307604584264748e-02
3.883999299999999977e+01 3.499886300000000006e+01 9.894526399999999740e+02 8.270893204825002787e-01 8.356929611708399999e-03 2.847281332896263728e-01
3.929385400000000317e+01 3.411717600000000061e+01 9.832887799999999743e+02 7.951901317026919269e-01 -1.899531464612866372e-01 4.791256342976201732e-01
3.780029300000000347e+01 3.557085000000000008e+01 9.866680300000000443e+02 9.943912333359455902e-01 -8.431947528836296335e-02 2.880657122109096524e-01
3.680749099999999885e+01 3.612166200000000060e+01 5.520100400000000036e+02 4.665622078323932165e-01 9.444795624712377935e-02 1.098946899746894024e-01
4.113518100000000288e+01 3.584759900000000243e+01 8.398339999999998327e+02 6.274862040462265700e-01 4.095347056989396828e-01 -4.982245456377368958e-02
3.828054800000000313e+01 3.576857800000000509e+01 1.022195200000000227e+03 8.089413612434225298e-01 2.189632163260620823e-01 -2.318519070223394943e-02
3.830941800000000086e+01 3.152034000000000091e+01 8.041085400000000618e+02 8.288769467925011236e-01 -2.695461334273471232e-01 3.829275324291632199e-01
4.155347400000000135e+01 3.350630999999999915e+01 6.471396399999999858e+02 8.516164529984802112e-01 -7.768184625705595869e-02 4.648000242072344856e-01
3.978178400000000181e+01 3.418027100000000473e+01 1.081577099999999973e+03 9.909104836091585655e-01 -5.193062201547333778e-01 8.765810926306626394e-01
3.843582899999999825e+01 3.582721300000000042e+01 1.117338800000000219e+03 9.666769772239508507e-01 -1.408898469266459119e-02 2.836048234639466648e-01
3.619322199999999867e+01 3.195521400000000156e+01 6.343363200000000006e+02 4.477067172426413277e-01 -5.350919445614760357e-03 -1.491489484482312056e-01
3.964959000000000344e+01 3.426846700000000112e+01 9.821875700000000506e+02 7.593987873985487136e-01 1.206377536309236470e-01 5.398382762112651639e-02
4.085170399999999802e+01 3.353873099999999852e+01 1.191097400000000107e+03 8.575489512692426874e-01 -2.257460694605870066e-02 2.891121796578782766e-01
3.770039700000000238e+01 3.538900399999999991e+01 8.859572100000000319e+02 6.563107148878892794e-01 -3.517504439421916818e-01 6.440906069585360383e-01
3.813144299999999731e+01 3.685090300000000241e+01 6.587982900000000654e+02 1.851801877179408418e-01 1.232613935676542816e-01 2.130127632087222556e-01
3.921517599999999959e+01 3.719789899999999960e+01 5.235585700000000315e+02 5.477066643846595362e-01 7.439779642905226531e-01 -4.092944265657281755e-01
3.717670400000000086e+01 3.325201400000000262e+01 7.723766000000000531e+02 7.113252792149244996e-01 -2.518752056798727046e-01 3.035918918631888008e-01
3.771076599999999956e+01 3.601251599999999797e+01 5.754048099999999977e+02 4.239344200703822896e-01 5.301542155743829698e-02 1.800126331949545022e-01
3.831831400000000087e+01 3.720719900000000280e+01 8.843206400000000258e+02 7.429321564069061301e-01 1.606977049571168548e-01 1.314029577914337943e-01
4.113334700000000055e+01 3.634684000000000026e+01 8.495858200000001261e+02 6.509502853450594984e-01 1.384182419181716750e-01 2.571698064707970133e-01
3.681235499999999661e+01 3.640374400000000321e+01 6.935532200000000103e+02 5.546718157425173379e-01 2.366519762266489635e-01 -1.100528804070549996e-02
3.682152200000000164e+01 3.524820300000000373e+01 5.799099300000000312e+02 4.036547284523871459e-01 9.141220696616805808e-02 3.428313023074680294e-03
4.140533800000000042e+01 3.112398900000000168e+01 1.157101499999999987e+03 9.035557413145710592e-01 -4.982061553516256014e-01 8.646385311239154214e-01
3.787357300000000038e+01 3.612759400000000198e+01 1.002417500000000018e+03 -7.651952715577633457e-01 2.681182699857280194e-01 -1.019200009622271419e-01
3.688213700000000017e+01 3.644174999999999898e+01 1.030353499999999940e+03 8.695137722376993228e-01 4.631297990403198117e-01 -2.591778615840995004e-01
3.973254399999999720e+01 3.665265699999999782e+01 8.531082000000000107e+02 6.168410996353775877e-01 4.428194440819583494e-02 3.653987317833902737e-01
3.817874100000000226e+01 3.772347299999999848e+01 1.101486599999999953e+03 7.784890580906661528e-01 3.018614620855851749e-01 7.022054205293330742e-02
