# m1_detect	m2_detect	luminosity_dustance	cos_theta_jn	s1z	s2z
3.618033823034134855e+01 3.556452028530071630e+01 4.419853444173899675e+02 -9.829292750398038736e-01 2.831492429228069652e-01 -3.849339533467604491e-01
3.982514200473029575e+01 3.356180638507143499e+01 3.681808536187252230e+02 -8.911469059025046713e-01 -1.391468663818931639e-02 1.322086167955068871e-02
3.736907294571848581e+01 3.057429868521907323e+01 3.260060464768470183e+02 -8.470036320481714176e-01 -5.971838065529039286e-01 2.482045127083530034e-01
3.987611588597503243e+01 3.266790001653173192e+01 3.534165257853775870e+02 -7.462667158138783785e-01 2.624049068351151925e-01 -2.593932220169053449e-01
3.838089633128164735e+01 3.283587242517205596e+01 4.214186785885680706e+02 -8.110249651639968027e-01 -2.298481748212536854e-02 -9.515075044385572917e-03
3.504623933165657945e+01 3.214036227913819488e+01 3.369147500726737690e+02 -4.580092949072804842e-01 -2.353027732671688632e-01 -1.063613196194134747e-01
3.845836628136088109e+01 3.475791317188932084e+01 3.150030782105242224e+02 -8.274834537728932293e-01 2.717038880859402039e-01 -3.149863450030097045e-01
3.724585444580824145e+01 3.540034041188081915e+01 3.338136386487472009e+02 -3.255693204814547603e-01 4.810940585742929931e-01 -5.296785105944530336e-01
3.728853233001289880e+01 3.267810903637825248e+01 4.576856494056380598e+02 -8.058168287258704598e-01 -1.798400988340760898e-01 9.341376382659798139e-02
3.829043132623711898e+01 3.441855538331909514e+01 5.328644744074634900e+02 -8.474930841328509601e-01 9.005099611895085732e-02 -3.568251446700920759e-02
3.514114411957556428e+01 3.507088186367919036e+01 3.763441219439581005e+02 -9.681715029367419234e-01 1.681204527353395151e-01 -2.835805024154968712e-01
4.136380458578691588e+01 3.342029866097023927e+01 5.351456034478090942e+02 -9.336046432550579866e-01 3.542655276346940579e-02 1.677563604832577882e-01
3.756099209745487144e+01 3.611810521158267306e+01 4.880572708308396273e+02 -9.932270004558769738e-01 2.521171046082311060e-02 4.553755214460229739e-02
3.848057092770820731e+01 3.272258985236091178e+01 3.169850110635251212e+02 -9.493973463538851743e-01 -1.048118297403379251e-01 2.342959391735704999e-02
4.079260369428686062e+01 2.982337604275276277e+01 4.694454910476899840e+02 -9.141227281821540096e-01 -1.864994867954785848e-02 -1.663395857956399548e-01
3.762253536273926358e+01 3.683895640152373119e+01 5.960075365172336888e+02 -9.409909268602479893e-01 1.709397708952550554e-01 -9.696362302263670076e-04
3.980471441568681712e+01 3.391564645720556115e+01 4.976163891241405395e+02 -8.756621289704998867e-01 1.252894246581721764e-02 9.587108232835719890e-02
4.097866950311240686e+01 3.248254037227749791e+01 6.616327722562795088e+02 -9.338726317189562920e-01 3.247477370729826007e-01 -4.426893747611512220e-01
3.466469410663579964e+01 3.465321809371518214e+01 2.132087486852741449e+02 -7.834052224164632372e-02 -3.026659783712863996e-02 -1.537444563598127645e-01
4.150817660340025128e+01 3.406859946307469045e+01 5.181373288642281523e+02 -8.049886058167750047e-01 1.307174818153488544e-02 2.201466416722860642e-01
3.825112790510846139e+01 3.785794720337889174e+01 5.667746610587254281e+02 -9.057891076138846476e-01 1.956131561893127979e-01 1.510374940355678312e-02
3.892853608624035644e+01 3.314850428314836961e+01 3.695909861993994809e+02 -9.955911757039809240e-01 1.128047617719725587e-01 -1.569474080043445352e-01
3.979431137550984943e+01 3.513220267639623984e+01 4.735746934057038970e+02 -9.756596071572766204e-01 1.792268186356686110e-01 1.114904563087403683e-02
3.712294532249821088e+01 3.649909081002379452e+01 3.755211308654246523e+02 -8.504880167233099808e-01 1.451592788602301953e-01 7.775538523908906950e-03
3.884975665805857403e+01 3.600016126904426983e+01 4.476051141275517580e+02 -9.801324333295908797e-01 -4.124999922060105240e-01 5.372458891612749143e-01
4.156264201508602696e+01 2.970054567072258678e+01 4.040968435464135950e+02 -8.626002297921999684e-01 -9.858206102741975951e-02 -1.028216039252712877e-01
3.751527143266815756e+01 3.404022132078378604e+01 5.132888458999962040e+02 -9.806572629361793858e-01 -3.608670006723069951e-02 1.547430143218573445e-02
4.021011521526870069e+01 3.055877255624434952e+01 5.062820781565164339e+02 -8.761485930906999231e-01 -3.814544416651769951e-03 -1.688621988174497934e-01
3.911131891851474762e+01 3.125786086939081798e+01 4.816960102611291745e+02 -9.925313633235997024e-01 -4.281828236596668669e-01 3.456901009584484319e-01
4.207851844557926313e+01 3.236021597201128941e+01 3.470666976216019748e+02 -6.815105184302079344e-01 -4.915808185254963436e-02 2.680315106344832721e-01
3.991420411545890090e+01 3.311238274758278521e+01 4.305478541249288469e+02 -6.348331899945021117e-01 4.683911723330346638e-02 -5.328597001400034450e-02
4.004169370880622836e+01 3.333396269678524249e+01 5.110750687677203814e+02 -9.675994027352436966e-01 2.853378563383770009e-02 1.772764412159090475e-02
3.682325658082584141e+01 3.361409509260342787e+01 6.174429587217196058e+02 -9.970828758481540266e-01 -1.096658173929335178e-01 -4.052520223619676676e-02
4.094308876058745739e+01 3.056131537419641830e+01 4.456124241016603378e+02 -9.622690167878745759e-01 1.226829086059583185e-01 -2.869486444621802135e-01
3.981419022919251205e+01 3.518755932249821683e+01 5.419633795427643008e+02 -8.625962660941137727e-01 3.961913320792403298e-02 2.166814851822712606e-01
4.286761021196517873e+01 3.387215322776869897e+01 5.388801679273686887e+02 -7.919541343954464852e-01 -6.115821334985518075e-03 2.321277780220821485e-01
3.496018905094504703e+01 3.437107571263219086e+01 5.239349686703650377e+02 -8.620713664208915494e-01 -2.095917798503653950e-01 1.930305613049861091e-02
3.917641224266166944e+01 3.415516013330382350e+01 2.462765566307753886e+02 -1.775351222038893673e-01 3.441614560622868052e-02 1.599657285627877762e-02
3.606529898877558082e+01 3.511756432466300737e+01 4.521077691404922234e+02 -8.265980209090068032e-01 -1.058080772549138682e-02 -1.262143793606898545e-01
3.911313539880369206e+01 3.365912142292712161e+01 2.987077842089729529e+02 -8.210031825140433615e-01 -2.030996699834153665e-02 7.116115524342453424e-02
3.684780968547594426e+01 3.522985284007689444e+01 3.935947662022847453e+02 -7.818293255647282836e-01 1.184803100089520667e-01 -1.005208665360331904e-01
3.586255606561329756e+01 3.576633273379969324e+01 4.366306299487184219e+02 -9.324977231117651533e-01 1.160658279177436275e-01 -1.671321369386677969e-01
3.734967405559933695e+01 3.618265060279687617e+01 3.349574495754156374e+02 -7.127947664884920487e-01 4.145907936460085236e-02 4.175820764880785324e-02
4.028574425780421109e+01 3.187953955399929029e+01 4.062599141406753915e+02 -8.452462473677547772e-01 2.025756650946164070e-02 -1.504958918813223412e-01
3.940265817134591941e+01 3.126355316681230434e+01 3.494092025604742844e+02 -8.876769886498736550e-01 -2.006725395885971541e-01 1.137052419799667730e-01
4.051253145585401683e+01 3.285374309859624020e+01 5.379314310807823176e+02 -9.826706143994462517e-01 -9.167273483927103339e-02 1.483219457800043772e-01
3.639100616662637577e+01 3.585432356915536189e+01 3.943607024621386472e+02 -9.608221259251711333e-01 -5.474491463897224186e-02 4.868565770589431546e-02
3.784559243397445982e+01 3.259244919652500982e+01 1.718818134269909308e+02 1.571482357555069598e-01 2.031601732037769184e-02 -6.704566728043839796e-02
3.547723443973475099e+01 3.210573819842903731e+01 3.105496534489615215e+02 -8.886466886092339035e-01 1.881584156405749220e-01 -5.786204188099061119e-01
3.890033724672452564e+01 2.809367889190475509e+01 3.611842744608762814e+02 -8.337473546661777757e-01 -4.515963288181731317e-01 1.894573982004714718e-01
3.598500400229567475e+01 3.488549450720165623e+01 4.912432224464864703e+02 -9.698930862241839090e-01 1.326196722503381054e-02 -1.025830040375603214e-01
3.796596914689397551e+01 3.293143901261294104e+01 3.379874998153346155e+02 -9.576608076735361186e-01 5.484492630950824621e-01 -8.352884505955385785e-01
3.734227172177843102e+01 3.448921667073260267e+01 3.417425265152433553e+02 -9.441781297430906772e-01 -1.481594337362202862e-01 1.803703793747710449e-01
3.775184187547566239e+01 3.554814807481663763e+01 4.034249328820750975e+02 -8.006266738205285449e-01 -3.281621390369118818e-01 4.165650037232327962e-01
3.622845542778365768e+01 2.927639835046490191e+01 5.239759862242719919e+02 -9.722750003233973093e-01 -3.306369436644231996e-01 -2.175452893052614856e-01
4.478177584773477093e+01 2.985427589459226638e+01 4.139769496099837625e+02 -9.668147747232082034e-01 2.713245884722392809e-01 -4.258504492491119175e-01
3.615657503035927078e+01 3.473544146953006617e+01 4.724184997548362048e+02 -9.808512254763356308e-01 -1.936647007504129769e-01 6.268879282744324599e-02
4.033103825072912230e+01 3.534771397429008033e+01 5.767232024105952632e+02 -9.319573301801492571e-01 -5.344908277495998700e-02 2.601283771583934312e-01
3.679000495660631742e+01 3.278835255627634382e+01 3.240284278630450103e+02 -5.866900798604453016e-01 -1.515049893400390313e-01 -4.721538033526084116e-02
3.757479361154495479e+01 3.436797684937373276e+01 4.769065149045179055e+02 -7.541488672025614681e-01 -1.179406907812809158e-01 1.252575328664365661e-01
3.930327317095107276e+01 3.530690429171886535e+01 3.990493172823665304e+02 -9.647866493937397037e-01 5.795069040436544999e-02 3.444505047143597148e-02
3.920666460366116013e+01 3.413757941726802869e+01 5.301856681321175984e+02 -9.155481263246456614e-01 1.020645348802864533e-01 -8.681056285594970778e-03
4.130777457872446234e+01 3.017579893268049318e+01 2.535296584140980940e+02 -2.885027305848364976e-01 2.713263792489038415e-02 -2.781032686929833797e-02
3.975337748794951409e+01 3.325175683648037506e+01 5.062709740868150448e+02 -7.602109016368041594e-01 3.561605641431059982e-02 -1.710520714314213084e-02
3.613605677515680981e+01 3.553078506304318296e+01 2.381020975948423199e+02 -4.680859613795316232e-01 5.513694540439753600e-02 -1.134551299134950314e-01
3.408080331024532228e+01 3.368711596381074003e+01 3.509344634683455979e+02 -9.939432350044120623e-01 -1.911475015561943103e-01 -4.334155624955816910e-02
4.218783603335837995e+01 3.603139930004508074e+01 6.433422474320274205e+02 -9.827173286820889420e-01 2.496378218412386996e-01 4.337081050159908788e-03
3.919628759206339907e+01 3.360285495073009798e+01 3.374766918193388960e+02 -6.537326201370323719e-01 4.296839394274947765e-01 -4.739127563179876268e-01
3.798110864000475573e+01 3.745007918619263876e+01 6.040116693895956814e+02 -8.912328768616688546e-01 -2.784056144798623400e-01 3.757038378062229622e-01
4.252429112944248857e+01 3.035341940708086028e+01 5.102922974125625046e+02 -9.358852272136249928e-01 -1.452065670485923506e-02 1.559034328479961262e-01
3.750700158528405126e+01 3.597418723398102713e+01 5.370691957977609263e+02 -9.611729273644711302e-01 7.967741836408404055e-02 2.955857677857265040e-02
3.673075912289041156e+01 3.455372816677891734e+01 3.913851410527576604e+02 -9.615331607415829041e-01 1.081501402433065334e-02 -6.887026160904310967e-02
4.154167543884323521e+01 3.388911860980868340e+01 5.237771415280907377e+02 -9.721838278967886993e-01 4.344720350351647942e-01 -4.104289467789647983e-01
3.991141185284480741e+01 3.230127157147584427e+01 4.556887881076427220e+02 -7.592543220377917512e-01 -2.098000116412650218e-02 9.388014223169577300e-04
3.724808924309501634e+01 3.485889520208203152e+01 4.196499837746403045e+02 -9.826373227596192361e-01 -1.588300090254366956e-02 1.214228838925034415e-01
3.826066381670229788e+01 3.659039835656566453e+01 2.687749250405395287e+02 1.012574039223941846e-01 1.877233882692339317e-01 -4.444155099595967218e-02
4.184176833254055339e+01 2.996496447783690797e+01 5.569142512381284860e+02 -9.218512927383859523e-01 1.821905049468448279e-01 -3.466369258659061092e-01
3.757445697276830998e+01 3.294112491353647698e+01 5.913363988925516423e+02 -9.441601638576925248e-01 2.193000635852959332e-02 -1.510141417311865741e-01
4.078184130556576292e+01 3.204606410092069524e+01 5.674982274493567047e+02 -9.700403704665865323e-01 -1.438054806397220942e-02 6.562665166738340661e-02
3.690780553513822326e+01 3.338232113655317335e+01 4.098443953999812379e+02 -8.091215291162492385e-01 1.060300965441742932e-01 -2.474720685215809068e-01
3.630456614602403675e+01 3.569294986159512462e+01 6.321084118505001470e+02 -9.607143472464451106e-01 -5.465185067551624198e-02 -1.772077642090868002e-02
4.197843208718089159e+01 2.847446956309213206e+01 4.115384239936229847e+02 -6.628159355231620919e-01 -1.357847159145088578e-01 4.611884422950550573e-03
4.082579522577619002e+01 3.211349986172444204e+01 5.799691569819093502e+02 -9.459477718146299674e-01 -5.474489907469452105e-02 1.445705883284991930e-02
3.809869272690213649e+01 3.185184630334492795e+01 3.655572724801207869e+02 -9.314869659831371829e-01 -1.134935680652338769e-01 -1.734340405698807028e-02
3.708363941181963241e+01 3.149498224120335976e+01 3.986448554539976499e+02 -9.826273583536591083e-01 -5.502002662174763081e-01 3.802443302280089643e-01
4.170185141649855609e+01 3.485620771006198026e+01 5.224674425525220158e+02 -7.553864476539845496e-01 -1.796369434552898357e-03 2.140019674000950278e-01
3.782367959035815375e+01 3.621593124771239758e+01 5.196705917503311412e+02 -9.731332576003018930e-01 5.686471658234260040e-01 -4.734054111868433723e-01
3.667836768241265588e+01 3.578062923478341162e+01 3.370216981629765769e+02 -6.920126678328695213e-01 -4.519936500591607668e-03 8.219296555798530357e-02
3.775171028834876097e+01 3.242093739200757341e+01 5.124647642768879905e+02 -8.520114825526411417e-01 3.890886487304624497e-01 -6.121199380022784853e-01
3.850899061645908006e+01 3.039016436576674707e+01 3.595369828766005753e+02 -7.067505193693087717e-01 2.000450506929429134e-02 -3.220340970554141369e-01
4.496444158054374185e+01 3.113126480083190728e+01 5.178511333673363879e+02 -9.547164747115299832e-01 1.514474399631349777e-01 -9.805930480775049141e-02
4.235569274183041699e+01 2.981687439879211610e+01 3.483642256565276512e+02 -9.024511419339825702e-01 -1.957475787156753508e-02 2.407008068680525220e-03
3.835229098442894013e+01 3.411290789330865181e+01 4.827438478985448000e+02 -9.473597989230573280e-01 1.879303891757756473e-01 -2.414139395241677033e-01
3.647328298401706803e+01 3.637512413796432043e+01 3.055726839857688333e+02 -6.587720896768386458e-01 6.741574684670879891e-02 -1.242006415449981027e-02
4.342330320614184558e+01 2.762275347940346393e+01 4.445324122514913938e+02 -9.767274666434374586e-01 -2.029750169919032343e-01 -1.970222005986759298e-02
3.864331637782412088e+01 3.465259453471333018e+01 6.204836369091450479e+02 -9.858976824058900412e-01 -4.361664720028077540e-04 5.213915430610379514e-02
3.878886337767491455e+01 3.435191639594581403e+01 4.139572908721074214e+02 -9.824979348787103994e-01 1.628441501926703172e-01 -1.308212779453002961e-01
3.750205024385118691e+01 3.643153613188655982e+01 5.473605092767782025e+02 -8.463598693216136670e-01 1.303198444059989747e-01 -5.752989253992876056e-02
3.552115022092088026e+01 3.502354818675849657e+01 4.585577074585777382e+02 -8.847488402012047004e-01 1.223530230031578958e-01 -2.202964665096069918e-01
3.967493823152085497e+01 2.903674439138485397e+01 4.421161551236403966e+02 -9.812393319471334197e-01 3.960626011818633302e-02 -4.771370686946057593e-01
4.723322211587407082e+01 2.910551387938504675e+01 4.631861872223817613e+02 -6.629835595823869721e-01 2.601641270718373367e-01 -2.045527251895923049e-01
3.590374846971481304e+01 3.433769692231112458e+01 3.814991354452059795e+02 -6.207221737530516092e-01 -2.157361807005528931e-01 8.436729042957860636e-02
3.583624248772721188e+01 3.272110914336209220e+01 4.704914404605592040e+02 -9.767025670219113831e-01 -1.667419203180983411e-01 -4.246817798347553991e-02
3.407949689241868896e+01 3.339696184066141882e+01 5.478357476391053069e+02 -9.027097060259915429e-01 -5.146325384161086758e-01 6.099633812037650454e-02
3.583420089162943611e+01 3.464014263779908021e+01 4.442277917788521222e+02 -6.933533579782036327e-01 1.019959912693272665e-02 -9.752682456604641614e-02
3.846647325217736579e+01 3.362573821142901664e+01 3.747776422734839343e+02 -9.785134613265487058e-01 1.819459125159340052e-01 -1.991977222271602288e-01
4.393636647618171764e+01 2.831314428854311060e+01 3.710144306799511469e+02 -7.268895777580738349e-01 -2.541477078506090143e-02 3.562635313628156886e-02
3.631456914226764354e+01 3.212874660316939668e+01 3.747606398047503831e+02 -9.385048448597299586e-01 1.646062641910978341e-01 -4.558192093175654769e-01
3.899382669616812791e+01 3.401583184967802254e+01 4.367066272108410203e+02 -9.235600046784858685e-01 -1.136309337315119863e-02 -4.525279778255352631e-02
3.811464182741605811e+01 3.261556110191087754e+01 5.441841770955599031e+02 -9.190405462977984108e-01 -7.199948021039530299e-02 2.106274562706359627e-02
3.828071307435948967e+01 3.491076513519525548e+01 3.942332744702677019e+02 -6.418724197800252940e-01 -1.880631447078234125e-02 1.082000014804430921e-01
3.511471558484308275e+01 3.412139216558560406e+01 3.435672997241443909e+02 -9.066526035176694087e-01 -2.118035834796711259e-01 -7.206537215781331010e-03
3.897124545009916119e+01 3.215265857759322188e+01 4.471052337248617619e+02 -8.733447148889962319e-01 -3.615268442782826885e-01 4.097347125804768342e-01
3.983495858504711862e+01 3.408762297112562578e+01 5.972748758634897968e+02 -9.860413793567023300e-01 -1.694945232550764957e-01 3.166251487374817652e-01
3.635617410171399655e+01 3.196644896570857242e+01 4.656384045868220483e+02 -8.980286346182052570e-01 -2.422120443707763970e-01 -4.998344313330585487e-02
4.109507928553941269e+01 3.454148739949513924e+01 5.240827641516490303e+02 -8.064575518174894597e-01 2.374719520270291151e-01 -1.549654713556510195e-02
4.136765360263449764e+01 2.951903029595589700e+01 4.536943205392124696e+02 -9.101348158164929147e-01 -7.922140841795766164e-02 -2.382206154366561107e-02
3.687381360678941888e+01 3.582848365798977852e+01 5.523994344704044579e+02 -9.774095948271459555e-01 3.265064735307678934e-01 -2.687261268609140163e-01
3.689743283715721844e+01 3.646280228509265697e+01 5.791220254598929387e+02 -9.031432375574465210e-01 -2.940651444489693622e-01 2.874434750738872335e-01
4.297154696693392850e+01 2.820756480456977400e+01 1.728796274303026337e+02 -1.467304145661721959e-01 -4.279257648599707475e-02 -9.620912751311994082e-02
3.784116409644176571e+01 3.132681674930870841e+01 5.440095050781510508e+02 -9.760983244392449354e-01 -1.617871694378937020e-01 1.136519732384343520e-02
3.678714978384255829e+01 3.518629916711729066e+01 4.348830434347588607e+02 -9.869773726145498749e-01 -5.613144996298564254e-02 3.172055829874569077e-02
4.090796372235560341e+01 3.020880346838551134e+01 4.542449424190037348e+02 -8.954612027097311744e-01 1.899364615472078910e-01 -4.136926527302282053e-01
3.888896887882020081e+01 3.234791804219257472e+01 4.921598252776715867e+02 -7.857715462732332012e-01 -1.108293664697824615e-01 -2.181241050831543918e-02
3.685810869285625557e+01 3.468672056323713804e+01 5.241413389155657114e+02 -8.786908300403499794e-01 1.263982599941225471e-01 -1.450203417245458370e-01
3.945998742384355751e+01 3.287185793745185691e+01 5.098549258592189517e+02 -9.767711458003976999e-01 -4.978461125691694550e-02 1.051680165850146648e-01
3.648710972464569124e+01 3.403880188247228489e+01 5.440100853921509270e+02 -9.496445425934438855e-01 -1.567963576164481954e-01 -3.266757247734592556e-02
4.501616255901960528e+01 2.890696361692885930e+01 4.997763955897851815e+02 -8.408183281144154808e-01 -1.242415574198012101e-01 2.236314371734163808e-01
3.877300646216287561e+01 3.438998614127831388e+01 4.825182794913024509e+02 -9.192622628703536192e-01 -2.231414578747595648e-02 1.395408361132470243e-01
4.025044078636270228e+01 3.251997714786767091e+01 3.870849213712349979e+02 -8.395510629603959440e-01 1.763275527394701780e-01 -2.955297629888483657e-01
4.289007030076817273e+01 3.190142123080742209e+01 5.999842980730653608e+02 -9.802726360527017624e-01 2.082404808584169265e-02 1.245315845235962088e-01
3.986091314809758046e+01 3.064583542983494979e+01 3.739072689133403173e+02 -7.326017691427064715e-01 -7.921861247031559972e-02 -4.604033762883250600e-04
4.460240166748406665e+01 2.967971678065127961e+01 5.703696778240763479e+02 -9.314875688232944206e-01 8.063921105641608245e-03 5.809788923093697072e-02
3.938778683526709301e+01 3.028469886040239700e+01 2.029051019554198092e+02 -2.931769023524308793e-01 -7.625599330133178699e-02 -1.051559715971877029e-01
4.012780841606605264e+01 3.462822075690304047e+01 5.255175581352947347e+02 9.611649810037391495e-01 1.413224268508857517e-01 -5.146001750695140819e-02
4.021839808871978050e+01 3.118867315851202449e+01 5.379534209859242537e+02 -9.993338587316862309e-01 -1.476674976969651887e-01 1.540276488190537793e-02
3.905394584034597472e+01 3.719775900308237482e+01 5.778064710724227098e+02 -9.216431024573945585e-01 -9.297850999412123063e-02 3.473334245844317270e-01
4.139491048852460864e+01 3.070461461649828294e+01 3.255460775676748426e+02 -5.328446256986637541e-01 -2.766449549395724739e-01 3.696498629281224080e-01
4.070496124761875478e+01 2.926767216031161212e+01 5.558081594539472690e+02 -9.343917374745903670e-01 -3.219148588868209759e-01 1.579785393927184145e-01
4.178375819928944424e+01 3.202902208447458321e+01 4.052426072947766329e+02 -8.494620487875136350e-01 3.084775742369161300e-01 -3.605914516297002992e-01
3.652790126721978226e+01 3.501822764029751767e+01 2.712540878651969933e+02 -2.917399848167193110e-01 -3.145750516698783694e-02 -6.238620823070313570e-02
4.077435677875658371e+01 2.991808593842122477e+01 4.269411123823255707e+02 -8.182777890348424954e-01 -1.861801408168325955e-01 6.744217644573961834e-02
3.940777959760878701e+01 3.003631347776345706e+01 2.890467890423786912e+02 -7.052890680623886688e-01 -5.442418274735120153e-03 -2.208986302212860298e-01
3.796142747067676737e+01 3.413464189512745861e+01 5.050871271347543825e+02 -9.790366675341765079e-01 -8.259655503700077950e-02 3.748204011820441273e-02
4.163978301287959738e+01 3.184665963778733655e+01 3.947232834208863892e+02 -9.334497602303318819e-01 1.287166193366606481e-01 -2.185949282974124774e-01
3.988049262528236483e+01 3.269732053287987128e+01 2.321495231216177331e+02 -4.797947996758577527e-01 -2.753589725295431737e-02 8.081280011397801166e-02
3.695928403360479564e+01 3.309642794000507848e+01 3.033956191613989404e+02 -4.563578322473710869e-01 -1.929719613912544152e-01 1.213176017575149854e-02
3.781335923962011236e+01 3.376177329404805505e+01 6.171980459070703091e+02 -9.612618133365318229e-01 -3.210482094549625409e-01 2.055427403276609832e-01
3.939035201991916324e+01 3.680373648558626343e+01 3.157120340433204433e+02 -4.892300385375138450e-01 4.499130863658872270e-01 -2.078396684832066466e-01
3.904774234759125306e+01 3.468478935965539023e+01 4.287577809168016643e+02 -9.722089996885541208e-01 8.770090376138710286e-02 -9.639203871473113125e-03
3.742589444528370990e+01 3.068319340471440881e+01 3.032843828476401882e+02 -7.287890689569253011e-01 -5.870504161999858667e-02 -3.812915150735007863e-01
4.218410585469256091e+01 3.310813726684016700e+01 5.373485393968740027e+02 -9.755926343206502427e-01 1.027790943115129974e-01 2.049423616825842356e-02
3.881174285708083005e+01 2.923712078422541083e+01 4.514159989684150673e+02 -8.595727662427234961e-01 -2.589845576363245527e-01 -7.756612564982329552e-03
3.718722562839330692e+01 3.642810925448972625e+01 3.558742498265643235e+02 -8.102470201999194543e-01 3.338199550936039178e-02 1.063244260494053059e-02
3.883858101659345152e+01 3.094596565539302802e+01 2.242426709798816375e+02 -4.198825718909023896e-01 -1.461127901636389767e-02 -1.645792576837634691e-01
4.009094729768089849e+01 3.035699141024611691e+01 3.063738025507656744e+02 -4.185718962769939822e-01 -5.285355657199803520e-02 -8.611138578614899175e-02
3.566206561620951021e+01 3.430411988174478921e+01 4.883761471806159875e+02 -9.154220386868258119e-01 -7.131668661194337511e-02 -8.923252144070749348e-02
4.147078355768753255e+01 3.133418259230286651e+01 4.212875610942687103e+02 -9.834575880902287626e-01 -2.949070201247625533e-01 2.912394163615911191e-01
3.514736470595170914e+01 3.402910848035946856e+01 3.360992806689898202e+02 -6.142842807611758049e-01 3.108538807183817282e-02 -3.007595597823020661e-01
3.842373819190393647e+01 3.437933329840159757e+01 4.818937010651341666e+02 -7.200233462156458986e-01 5.549892313028950697e-02 2.975432873058788188e-02
3.968007270260225283e+01 3.496332075249147664e+01 4.170188831395899456e+02 9.735445961857392971e-01 2.232952043702111089e-01 -1.070044025929517695e-01
4.595084980991488521e+01 2.505316752083229304e+01 2.459159695610198355e+02 -4.629409024128086081e-01 -4.812629617906097335e-02 -1.131106391286642310e-01
3.893295679383202668e+01 2.978082506059171308e+01 3.204494407173846184e+02 -7.779917335012167534e-01 1.287465977565646902e-01 -4.636744900279952120e-01
3.893805291295171145e+01 2.904757843142942164e+01 3.959007551234659559e+02 -9.414096975013830360e-01 -6.294330326579332668e-01 4.386563311079848537e-01
3.744867292494999589e+01 3.343713020606699615e+01 3.792209324964947541e+02 -9.548146167517820304e-01 -8.022079508634515077e-02 -6.341624834624243201e-02
3.833156559681670217e+01 3.560196121962442106e+01 3.967219619048850063e+02 -6.501592394391931817e-01 1.254720836004008799e-01 1.278856723984252847e-02
4.473896132934361702e+01 3.144613538237807404e+01 4.172931389004383504e+02 -9.214266612560161329e-01 2.379596700885741323e-01 -3.316931400305946770e-02
4.111835375395084213e+01 3.155094964924624179e+01 3.502444984911662118e+02 -7.714278794919761095e-01 -1.423630451742732006e-01 1.061285800816002961e-01
4.182596832382090923e+01 3.081042700805508971e+01 5.032877170194784640e+02 -8.376144671205997261e-01 -4.446112419396654886e-02 -1.258709759827671484e-02
4.534308879323575070e+01 2.498184000415065498e+01 2.106717568292128533e+02 3.167728360486619099e-01 1.099192442034582218e-01 -7.931798206271420959e-01
3.963570759645295993e+01 3.329504280375506653e+01 4.869297305004138252e+02 -7.879784554647603079e-01 -4.245829641058827125e-02 1.104865337789280727e-01
4.312293708864452668e+01 2.842022749707975748e+01 3.572337698600275075e+02 -5.397426255805782835e-01 -6.311406921883183641e-02 -6.900780296336089803e-02
3.782440240905049933e+01 3.372111357567052181e+01 5.207271386655349943e+02 -9.973510632632599515e-01 5.305179115693192671e-02 -1.828916608011380840e-01
3.797001233744944670e+01 3.237600273742269508e+01 4.111252222633588076e+02 -9.995265500696270955e-01 4.878361651096072005e-02 -2.096883421795532054e-01
4.247645226912064942e+01 2.852521565253082514e+01 4.546639042628168568e+02 -9.884817270331939243e-01 1.697783303446796233e-01 -4.659768759069597976e-01
3.597058729857674564e+01 3.536341593214484647e+01 4.831909668950618766e+02 -9.932632643796928118e-01 1.663594091565844812e-01 -2.900339205128407150e-01
3.961269939877215762e+01 3.361921309604306884e+01 5.729831141524317673e+02 -9.927256443594493218e-01 2.805623165526226551e-02 5.016477035804486895e-02
3.788785734616956091e+01 3.232717620136988756e+01 3.903130448459466493e+02 -7.850775155644831305e-01 -3.478367349287972976e-01 1.353263881917873834e-01
4.185807696907024678e+01 2.993971556497387354e+01 4.486230069499411570e+02 -7.495494694535621560e-01 -3.099712583136827737e-01 4.219335724368739604e-01
3.536546938004455853e+01 3.473936446097331299e+01 2.816935992792152774e+02 -7.157374734959086604e-01 -2.014706553858192639e-01 -1.551921467304030744e-02
3.842361189741550476e+01 3.617434567466899864e+01 4.195855297418400482e+02 -9.457123066106091214e-01 -7.234343978695009780e-02 1.840728194546704666e-01
3.692116445623670273e+01 3.681631233171415118e+01 3.720399917414706579e+02 -6.875180875161086558e-01 2.184368477776472417e-01 -8.345798452712670235e-02
3.870202453042249147e+01 3.125344829629430521e+01 3.349119201049196590e+02 -9.727196328790527202e-01 -9.795655263082179987e-02 -7.907977688883643941e-02
3.657998333471178398e+01 3.209256550333548574e+01 3.815129331153879662e+02 -7.130651385622099880e-01 -2.940874082596558470e-01 -2.726062927293044450e-03
4.070818884705415286e+01 3.017865009498970608e+01 4.834567301713539109e+02 -8.255283206476028424e-01 -3.435789476998190456e-02 -1.815335872101440651e-01
3.768671280988606043e+01 3.204291171234325475e+01 3.418716569423934288e+02 -7.915087145957535597e-01 -7.929014039198155339e-02 -5.993550941038643110e-02
3.708719186289778236e+01 3.644817896977951222e+01 5.192395719991380929e+02 -9.072178855850575596e-01 9.502376455669235555e-02 -4.734942232765532166e-02
3.788377807534340747e+01 3.570524750881570242e+01 4.208603878315398674e+02 -9.995151633696148785e-01 -3.372703868333648547e-01 4.072096130562996019e-01
